page_num,text,fontname,size,top_x0_pt,top_y0_pt,top_x1_pt,top_y1_pt,pdf_x0_pt,pdf_y0_pt,pdf_x1_pt,pdf_y1_pt,center_x_pt,center_y_top_pt,center_y_pdf_pt,page_width_pt,page_height_pt
1,.,BCDEEE+Arial-ItalicMT,8.0,113.336,15.563999999999965,115.56000000000002,23.563999999999965,113.336,818.3360244140625,115.56000000000002,826.3360244140625,114.44800000000001,19.563999999999965,822.3360244140625,595.2999877929688,841.9000244140625
1, ,BCDEEE+Arial-ItalicMT,8.0,115.56000000000002,15.563999999999965,117.78400000000002,23.563999999999965,115.56000000000002,818.3360244140625,117.78400000000002,826.3360244140625,116.67200000000003,19.563999999999965,822.3360244140625,595.2999877929688,841.9000244140625
1,6,BCDEEE+Arial-ItalicMT,8.0,117.73600000000002,15.563999999999965,122.18400000000004,23.563999999999965,117.73600000000002,818.3360244140625,122.18400000000004,826.3360244140625,119.96000000000004,19.563999999999965,822.3360244140625,595.2999877929688,841.9000244140625
1, ,BCDEEE+Arial-ItalicMT,8.0,122.23,15.563999999999965,124.454,23.563999999999965,122.23,818.3360244140625,124.454,826.3360244140625,123.342,19.563999999999965,822.3360244140625,595.2999877929688,841.9000244140625
1,R,BCDEEE+Arial-ItalicMT,8.0,36.0,24.76400000000001,41.776,32.76400000000001,36.0,809.1360244140625,41.776,817.1360244140625,38.888000000000005,28.76400000000001,813.1360244140625,595.2999877929688,841.9000244140625
1,e,BCDEEE+Arial-ItalicMT,8.0,41.792,24.76400000000001,46.24,32.76400000000001,41.792,809.1360244140625,46.24,817.1360244140625,44.016000000000005,28.76400000000001,813.1360244140625,595.2999877929688,841.9000244140625
1,v,BCDEEE+Arial-ItalicMT,8.0,46.288,24.76400000000001,50.288,32.76400000000001,46.288,809.1360244140625,50.288,817.1360244140625,48.288,28.76400000000001,813.1360244140625,595.2999877929688,841.9000244140625
1,i,BCDEEE+Arial-ItalicMT,8.0,50.288,24.76400000000001,52.064,32.76400000000001,50.288,809.1360244140625,52.064,817.1360244140625,51.176,28.76400000000001,813.1360244140625,595.2999877929688,841.9000244140625
1,s,BCDEEE+Arial-ItalicMT,8.0,52.08,24.76400000000001,56.08,32.76400000000001,52.08,809.1360244140625,56.08,817.1360244140625,54.08,28.76400000000001,813.1360244140625,595.2999877929688,841.9000244140625
1,e,BCDEEE+Arial-ItalicMT,8.0,56.08,24.76400000000001,60.528,32.76400000000001,56.08,809.1360244140625,60.528,817.1360244140625,58.304,28.76400000000001,813.1360244140625,595.2999877929688,841.9000244140625
1,d,BCDEEE+Arial-ItalicMT,8.0,60.48,24.76400000000001,64.928,32.76400000000001,60.48,809.1360244140625,64.928,817.1360244140625,62.70399999999999,28.76400000000001,813.1360244140625,595.2999877929688,841.9000244140625
1, ,BCDEEE+Arial-ItalicMT,8.0,64.976,24.76400000000001,67.2,32.76400000000001,64.976,809.1360244140625,67.2,817.1360244140625,66.088,28.76400000000001,813.1360244140625,595.2999877929688,841.9000244140625
1,2,BCDEEE+Arial-ItalicMT,8.0,67.2,24.76400000000001,71.648,32.76400000000001,67.2,809.1360244140625,71.648,817.1360244140625,69.424,28.76400000000001,813.1360244140625,595.2999877929688,841.9000244140625
1,0,BCDEEE+Arial-ItalicMT,8.0,71.576,24.76400000000001,76.024,32.76400000000001,71.576,809.1360244140625,76.024,817.1360244140625,73.8,28.76400000000001,813.1360244140625,595.2999877929688,841.9000244140625
1,2,BCDEEE+Arial-ItalicMT,8.0,76.072,24.76400000000001,80.52000000000001,32.76400000000001,76.072,809.1360244140625,80.52000000000001,817.1360244140625,78.296,28.76400000000001,813.1360244140625,595.2999877929688,841.9000244140625
1,0,BCDEEE+Arial-ItalicMT,8.0,80.472,24.76400000000001,84.91999999999999,32.76400000000001,80.472,809.1360244140625,84.91999999999999,817.1360244140625,82.696,28.76400000000001,813.1360244140625,595.2999877929688,841.9000244140625
1, ,BCDEEE+Arial-ItalicMT,8.0,84.925,24.76400000000001,87.149,32.76400000000001,84.925,809.1360244140625,87.149,817.1360244140625,86.037,28.76400000000001,813.1360244140625,595.2999877929688,841.9000244140625
1, ,BCDEEE+Arial-ItalicMT,9.0,36.0,34.07199999999989,38.502,43.07199999999989,36.0,798.8280244140626,38.502,807.8280244140626,37.251000000000005,38.57199999999989,803.3280244140626,595.2999877929688,841.9000244140625
1, ,BCDEEE+Arial-ItalicMT,9.0,36.0,44.37199999999996,38.502,53.37199999999996,36.0,788.5280244140625,38.502,797.5280244140625,37.251000000000005,48.87199999999996,793.0280244140625,595.2999877929688,841.9000244140625
1, ,BCDEEE+Arial-ItalicMT,9.0,36.0,54.771999999999935,38.502,63.771999999999935,36.0,778.1280244140626,38.502,787.1280244140626,37.251000000000005,59.271999999999935,782.6280244140626,595.2999877929688,841.9000244140625
1, ,BCDEEE+Arial-ItalicMT,9.0,36.0,65.07199999999989,38.502,74.07199999999989,36.0,767.8280244140626,38.502,776.8280244140626,37.251000000000005,69.57199999999989,772.3280244140626,595.2999877929688,841.9000244140625
1, ,BCDEEE+Arial-ItalicMT,9.0,36.0,75.47199999999998,38.502,84.47199999999998,36.0,757.4280244140625,38.502,766.4280244140625,37.251000000000005,79.97199999999998,761.9280244140625,595.2999877929688,841.9000244140625
1, ,BCDEEE+Arial-ItalicMT,9.0,36.0,85.77199999999993,38.502,94.77199999999992,36.0,747.1280244140626,38.502,756.1280244140626,37.251000000000005,90.27199999999993,751.6280244140626,595.2999877929688,841.9000244140625
1,R,BCDFEE+Arial-BoldMT,11.0,226.53,36.20999999999992,234.472,47.20999999999992,226.53,794.6900244140626,234.472,805.6900244140626,230.501,41.70999999999992,800.1900244140626,595.2999877929688,841.9000244140625
1,e,BCDFEE+Arial-BoldMT,11.0,234.428,36.20999999999992,240.544,47.20999999999992,234.428,794.6900244140626,240.544,805.6900244140626,237.486,41.70999999999992,800.1900244140626,595.2999877929688,841.9000244140625
