page_num,block,line,word_no,text,top_x0_pt,top_y0_pt,top_x1_pt,top_y1_pt,pdf_x0_pt,pdf_y0_pt,pdf_x1_pt,pdf_y1_pt,center_x_pt,center_y_top_pt,center_y_pdf_pt,page_width_pt,page_height_pt
1,1,1,2,AUTHORITY,336.40191650390625,50.0,417.161865234375,62.0,336.40191650390625,779.9000244140625,417.161865234375,791.9000244140625,376.7818908691406,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1,2,0,0,PSA,197.5200042724609,62.76000213623047,213.4640045166016,71.68000030517578,197.5200042724609,770.2200241088867,213.4640045166016,779.140022277832,205.49200439453125,67.22000122070312,774.6800231933594,595.2999877929688,841.9000244140625
1,2,0,1,"Complex,",215.656005859375,62.76000213623047,249.6240234375,71.68000030517578,215.656005859375,770.2200241088867,249.6240234375,779.140022277832,232.6400146484375,67.22000122070312,774.6800231933594,595.2999877929688,841.9000244140625
1,2,0,2,East,251.8240203857422,62.76000213623047,267.82403564453125,71.68000030517578,251.8240203857422,770.2200241088867,267.82403564453125,779.140022277832,259.8240280151367,67.22000122070312,774.6800231933594,595.2999877929688,841.9000244140625
1,2,0,3,"Avenue,",270.0240478515625,62.76000213623047,299.4160461425781,71.68000030517578,270.0240478515625,770.2200241088867,299.4160461425781,779.140022277832,284.7200469970703,67.22000122070312,774.6800231933594,595.2999877929688,841.9000244140625
1,2,0,4,"Diliman,",301.5120544433594,62.76000213623047,330.48004150390625,71.68000030517578,301.5120544433594,770.2200241088867,330.48004150390625,779.140022277832,315.9960479736328,67.22000122070312,774.6800231933594,595.2999877929688,841.9000244140625
1,2,0,5,Quezon,332.6560363769531,62.76000213623047,360.6960144042969,71.68000030517578,332.6560363769531,770.2200241088867,360.6960144042969,779.140022277832,346.676025390625,67.22000122070312,774.6800231933594,595.2999877929688,841.9000244140625
1,2,0,6,City,362.968017578125,62.76000213623047,376.656005859375,71.68000030517578,362.968017578125,770.2200241088867,376.656005859375,779.140022277832,369.81201171875,67.22000122070312,774.6800231933594,595.2999877929688,841.9000244140625
1,2,0,7,1100,378.8560180664063,62.76000213623047,396.66400146484375,71.68000030517578,378.8560180664063,770.2200241088867,396.66400146484375,779.140022277832,387.760009765625,67.22000122070312,774.6800231933594,595.2999877929688,841.9000244140625
1,2,1,0,Stamp,488.0799865722656,58.36003875732422,511.20794677734375,67.28003692626953,488.0799865722656,774.619987487793,511.20794677734375,783.5399856567383,499.6439666748047,62.820037841796875,779.0799865722656,595.2999877929688,841.9000244140625
1,2,1,1,of,513.47998046875,58.36003875732422,520.16796875,67.28003692626953,513.47998046875,774.619987487793,520.16796875,783.5399856567383,516.823974609375,62.820037841796875,779.0799865722656,595.2999877929688,841.9000244140625
1,2,1,2,Date,522.343994140625,58.36003875732422,539.1759643554688,67.28003692626953,522.343994140625,774.619987487793,539.1759643554688,783.5399856567383,530.7599792480469,62.820037841796875,779.0799865722656,595.2999877929688,841.9000244140625
1,2,1,3,of,541.4479370117188,58.36003875732422,548.1359252929688,67.28003692626953,541.4479370117188,774.619987487793,548.1359252929688,783.5399856567383,544.7919311523438,62.820037841796875,779.0799865722656,595.2999877929688,841.9000244140625
1,2,1,4,Receipt,550.3119506835938,58.36003875732422,577.5118408203125,67.28003692626953,550.3119506835938,774.619987487793,577.5118408203125,783.5399856567383,563.9118957519531,62.820037841796875,779.0799865722656,595.2999877929688,841.9000244140625
1,3,0,0,APPLICATION,208.22000122070312,95.33000183105467,303.19598388671875,110.94000244140624,208.22000122070312,730.9600219726562,303.19598388671875,746.5700225830078,255.70799255371094,103.13500213623045,738.765022277832,595.2999877929688,841.9000244140625
1,3,0,1,FOR,307.00396728515625,95.33000183105467,336.5859680175781,110.94000244140624,307.00396728515625,730.9600219726562,336.5859680175781,746.5700225830078,321.7949676513672,103.13500213623045,738.765022277832,595.2999877929688,841.9000244140625
1,3,0,2,LEAVE,340.4779663085937,95.33000183105467,387.1539916992188,110.94000244140624,340.4779663085937,730.9600219726562,387.1539916992188,746.5700225830078,363.81597900390625,103.13500213623045,738.765022277832,595.2999877929688,841.9000244140625
1,4,0,0,1.,36.0,125.4700164794922,44.369998931884766,136.62002563476562,36.0,705.2799987792969,44.369998931884766,716.4300079345703,40.18499946594238,131.0450210571289,710.8550033569336,595.2999877929688,841.9000244140625
1,4,0,1,OFFICE/DEPARTMENT,47.17999649047852,125.4700164794922,155.45999145507812,136.62002563476562,47.17999649047852,705.2799987792969,155.45999145507812,716.4300079345703,101.31999397277832,131.0450210571289,710.8550033569336,595.2999877929688,841.9000244140625
1,6,0,0,2.,232.8300018310547,125.4700164794922,241.1999969482422,136.62002563476562,232.8300018310547,705.2799987792969,241.1999969482422,716.4300079345703,237.01499938964844,131.0450210571289,710.8550033569336,595.2999877929688,841.9000244140625
1,6,0,1,NAME:,244.00999450683597,125.4700164794922,275.67999267578125,136.62002563476562,244.00999450683597,705.2799987792969,275.67999267578125,716.4300079345703,259.8449935913086,131.0450210571289,710.8550033569336,595.2999877929688,841.9000244140625
1,6,0,2,(Last),300.75,125.4700164794922,326.2499694824219,136.62002563476562,300.75,705.2799987792969,326.2499694824219,716.4300079345703,313.49998474121094,131.0450210571289,710.8550033569336,595.2999877929688,841.9000244140625
1,6,0,3,(First),390.25,125.4700164794922,416.2599487304688,136.62002563476562,390.25,705.2799987792969,416.2599487304688,716.4300079345703,403.2549743652344,131.0450210571289,710.8550033569336,595.2999877929688,841.9000244140625
